log_data_id,vin,seq,timestamp_IST,trigger_timestamp_IST,trigger_source_event
2235,MA1VP271BR6J81453,-3.9,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,24:16.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,31:27.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,31:52.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.9,57:22.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.8,57:22.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.7,57:22.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.6,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.5,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.4,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.3,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.2,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3.1,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2235,MA1VP271BR6J81453,-3,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.8,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.7,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.6,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.5,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.4,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.3,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.2,18:08.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.1,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2236,MA1VP271BR6J81453,-2.9,07:41.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,07:42.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,17:57.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,24:17.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,31:28.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,31:53.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,33:58.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,33:59.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.9,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.8,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.7,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.6,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.5,57:23.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.4,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.3,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.2,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2.1,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2236,MA1VP271BR6J81453,-2,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.8,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.7,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.6,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.5,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.4,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.3,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.2,18:09.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.1,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2237,MA1VP271BR6J81453,-1.9,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,17:58.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,24:18.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,24:19.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,24:19.0,24:20.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,31:29.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,31:30.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,31:30.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,31:30.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,31:30.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,31:30.0,31:31.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,31:54.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,31:55.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,31:55.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,31:55.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,31:55.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,31:55.0,31:56.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,34:00.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,34:01.0,34:02.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.9,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.8,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.7,57:24.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.6,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.5,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.4,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.3,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.2,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1.1,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2237,MA1VP271BR6J81453,-1,57:25.0,57:26.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.9,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.8,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.7,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.6,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.5,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.4,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.3,18:10.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.3,18:11.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.2,18:11.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.1,18:11.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,0,18:11.0,18:11.0,TRIG_AEB_WARNING_MSG
2238,MA1VP271BR6J81453,-0.9,07:43.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.8,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.7,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.6,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.5,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.4,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.3,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.2,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.1,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,0,07:44.0,07:44.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.9,17:59.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.8,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.7,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.6,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.5,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.4,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.3,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.2,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
2238,MA1VP271BR6J81453,-0.1,18:00.0,18:01.0,TRIG_STS_EMERGENCY_BRK
